IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
EG177908	C37C3.6	daf-14	ppn-1	F01G10.8	N/A	Phenotypic Enhancement	Tewari M (2004)	14992718	6239	6239
EG177908	EG175441	daf-14	N/A	F01G10.8	F59A2.3	Phenotypic Enhancement	Tewari M (2004)	14992718	6239	6239
EG172304	EG172304	N/A	N/A	T09B4.2	T09B4.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG176061	EG172653	cgh-1	edc-3	C07H6.5	R05D11.8	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180497	EG178186	N/A	N/A	C36C9.1	F28D1.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179641	EG175601	rpt-1	N/A	C52E4.4	F35G12.12	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179388	EG177458	ruvb-1	ruvb-2	C27H6.2	T22D1.10	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG177458	EG179388	ruvb-2	ruvb-1	T22D1.10	C27H6.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172633	EG172633	N/A	N/A	F10D11.2	F10D11.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG189435	EG189435	N/A	N/A	Y11D7A.13	Y11D7A.13	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175601	EG179641	N/A	rpt-1	F35G12.12	C52E4.4	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179117	EG179117	N/A	N/A	C05C8.6	C05C8.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG173728	EG173728	N/A	N/A	F54D10.7	F54D10.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179654	EG259571	N/A	htp-1	R07B7.2	F41H10.10	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG186085	EG186085	N/A	N/A	F52C6.3	F52C6.3	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180497	EG266854	N/A	dsh-2	C36C9.1	C27A2.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG187434	EG3565259	gfl-1	T07G12.6	M04B2.3	zim-1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG173690	EG173690	N/A	N/A	C16C8.11	C16C8.11	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179027	EG186085	gad-1	N/A	T05H4.14	F52C6.3	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG178186	EG178064	N/A	N/A	F28D1.2	H02I12.5	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172773	EG174766	skr-2	N/A	F46A9.4	F54D5.9	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179027	EG173728	gad-1	N/A	T05H4.14	F54D10.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180497	EG179145	N/A	N/A	C36C9.1	C50E3.13	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG178320	EG177965	puf-3	cyclin	Y45F10A.2	ZC168.4	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG174718	EG174718	N/A	N/A	T05B9.1	T05B9.1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG259571	EG179654	htp-1	N/A	F41H10.10	R07B7.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172854	EG178005	N/A	atgr-7	T24D1.3	M7.5	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG177808	EG177808	gln-6	gln-6	C28D4.3	C28D4.3	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG174551	EG266854	N/A	dsh-2	C05C10.5	C27A2.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175022	EG175022	N/A	N/A	R06B9.3	R06B9.3	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172554	EG179049	nud-2	hcp-1	R11A5.2	ZK1055.1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG176438	EG176438	rde-4	rde-4	T20G5.11	T20G5.11	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG176152	EG176152	bath-42	bath-42	C50C3.8	C50C3.8	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179145	EG179145	N/A	N/A	C50E3.13	C50E3.13	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG177710	EG177710	N/A	N/A	D1046.1	D1046.1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG176061	EG174836	cgh-1	mex-1	C07H6.5	W03C9.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179598	EG266854	skp-1	dsh-2	T27F2.1	C27A2.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179598	EG178186	skp-1	N/A	T27F2.1	F28D1.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175022	EG178064	N/A	N/A	R06B9.3	H02I12.5	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179654	EG179654	N/A	N/A	R07B7.2	R07B7.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175099	EG178186	N/A	N/A	F26H11.4	F28D1.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG177965	EG178320	cyclin	puf-3	ZC168.4	Y45F10A.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175022	T12E12.4	N/A	drp-1	R06B9.3	N/A	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG174551	EG173728	N/A	N/A	C05C10.5	F54D10.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172773	EG184085	skr-2	N/A	F46A9.4	F02D10.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175918	EG177161	set-1	cyclin	T26A5.7	W03D2.4	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172667	EG178534	syp-3	grl-24	F39H2.4	F11E6.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172667	EG178186	syp-3	N/A	F39H2.4	F28D1.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172667	EG172549	syp-3	N/A	F39H2.4	F30F8.3	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179183	EG172675	N/A	N/A	ZC513.6|oma-2	F39H11.1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG174395	EG173728	N/A	N/A	T01B7.5	F54D10.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG178320	EG177994	puf-3	cyb-2.1	Y45F10A.2	Y43E12A.1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG174766	EG172773	N/A	skr-2	F54D5.9	F46A9.4	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179027	EG178064	gad-1	N/A	T05H4.14	H02I12.5	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG175099	EG173728	N/A	N/A	F26H11.4	F54D10.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG172099	EG259571	htp-3	htp-1	F57C9.5	F41H10.10	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG181372	EG177890	N/A	tetraspanin	C49F5.6	T14G10.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180497	EG178007	N/A	kinesin	C36C9.1	M7.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180497	EG179654	N/A	N/A	C36C9.1	R07B7.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG177994	EG178320	cyb-2.1	puf-3	Y43E12A.1	Y45F10A.2	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG176061	EG266854	cgh-1	dsh-2	C07H6.5	C27A2.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
T12E12.4	T12E12.4	drp-1	drp-1	N/A	N/A	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180497	EG180497	N/A	N/A	C36C9.1	C36C9.1	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG179111	EG179111	N/A	N/A	C13F10.7	C13F10.7	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG186085	EG188246	N/A	zim-3	F52C6.3	T07G12.11	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG176200	EG266854	N/A	dsh-2	F42H10.7	C27A2.6	Two-hybrid	Walhout AJ (2002)	12445390	6239	6239
EG180827	EG173301	unc-97	unc-95	F14D12.2	Y105E8A.6	Two-hybrid	Qadota H (2007)	17761533	6239	6239
ZC477.9	EG173301	N/A	unc-95	deb-1	Y105E8A.6	Two-hybrid	Qadota H (2007)	17761533	6239	6239
EG175831	EG173301	tag-327	unc-95	C28H8.6	Y105E8A.6	Two-hybrid	Qadota H (2007)	17761533	6239	6239
EG179808	EG173301	uig-1	unc-95	F32F2.1	Y105E8A.6	Two-hybrid	Qadota H (2007)	17761533	6239	6239
EG179808	EG179676	uig-1	myo-3	F32F2.1	K12F2.1	Two-hybrid	Qadota H (2007)	17761533	6239	6239
EG177873	EG175813	ndc-80	him-10	W01B6.9	R12B2.4	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG177873	EG175097	ndc-80	kbp-3	W01B6.9	F26H11.1	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG177873	EG175273	ndc-80	kbp-4	W01B6.9	Y92C3B.1	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG171927	EG178669	mis-12	knl-3	Y47G6A.24	T10B5.6	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG171927	EG175957	mis-12	kbp-1	Y47G6A.24	R13F6.1	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG171927	EG266885	mis-12	kbp-2	Y47G6A.24	F26F4.13	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG176164	EG178669	knl-1	knl-3	C02F5.1	T10B5.6	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG176164	EG171927	knl-1	mis-12	C02F5.1	Y47G6A.24	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG176164	EG175957	knl-1	kbp-1	C02F5.1	R13F6.1	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG176164	EG266885	knl-1	kbp-2	C02F5.1	F26F4.13	Affinity Capture-MS	Cheeseman IM (2006)	17129783	6239	6239
EG178218	EG174244	ark-1	CDC2	C01C7.1	B0495.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG191199	ark-1	N/A	C01C7.1	ZC581.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG176426	ark-1	tag-246	C01C7.1	ZK1128.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG177595	ark-1	arf-3	C01C7.1	F57H12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	F07A11.6	ark-1	din-1	C01C7.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG181194	ark-1	dpy-22	C01C7.1	F47A4.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	M01D7.7	ark-1	egl-30	C01C7.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG172396	ark-1	gpc-2	C01C7.1	F08B6.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	F47D12.4	ark-1	N/A	C01C7.1	hmg-1.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG181082	ark-1	ksr-1	C01C7.1	F13B9.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG181030	ark-1	unc-18	C01C7.1	F27D9.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG178120	ark-1	let-653	C01C7.1	C29E6.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG179096	ark-1	mys-1	C01C7.1	VC5.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	K08A8.2	ark-1	sox-2	C01C7.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG178887	ark-1	tam-1	C01C7.1	F26G5.9	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	EG174788	ark-1	trr-1	C01C7.1	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178218	C04A2.3	ark-1	egl-27	C01C7.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG191670	beta-catenin	his-8	C54D1.6	F45F2.12	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG181650	beta-catenin	N/A	C54D1.6	K09A9.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG180074	beta-catenin	his-2	C54D1.6	T10C6.13	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	K04G2.8	beta-catenin	apr-1	C54D1.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG177595	beta-catenin	arf-3	C54D1.6	F57H12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	F52D10.3	beta-catenin	ftt-2	C54D1.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG173338	beta-catenin	hmp-2	C54D1.6	K05C4.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	T01G9.6	beta-catenin	kin-10	C54D1.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	F36H1.4	beta-catenin	lin-3	C54D1.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG179096	beta-catenin	mys-1	C54D1.6	VC5.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG175582	beta-catenin	ndg-4	C54D1.6	F56F3.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG177617	beta-catenin	hgrs-1	C54D1.6	C07G1.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	F44A6.2	beta-catenin	sex-1	C54D1.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG172826	beta-catenin	sur-6	C54D1.6	F26E4.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG174788	beta-catenin	trr-1	C54D1.6	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	Y39H10A.7	beta-catenin	chk-1	C54D1.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180982	EG174830	beta-catenin	lin-29	C54D1.6	W03C9.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	EG174233	ced-10	cdc-42	N/A	R07G3.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	EG181194	ced-10	dpy-22	N/A	F47A4.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	T27C4.4	ced-10	egr-1	N/A	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	F47D12.4	ced-10	N/A	N/A	hmg-1.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	EG179096	ced-10	mys-1	N/A	VC5.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	EG181055	ced-10	sem-5	N/A	C14F5.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C09G12.8	EG174788	ced-10	trr-1	N/A	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG179526	efl-1	C13G3.3	Y102A5C.18	pptr-2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG184809	efl-1	N/A	Y102A5C.18	F22B3.8	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG175921	efl-1	N/A	Y102A5C.18	T26A5.8	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG172891	efl-1	csnk-1	Y102A5C.18	Y106G6E.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG173079	efl-1	rga-2	Y102A5C.18	Y53C10A.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG181194	efl-1	dpy-22	Y102A5C.18	F47A4.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	T27C4.4	efl-1	egr-1	Y102A5C.18	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	Y57G11C.24	efl-1	eps-8	Y102A5C.18	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG176364	efl-1	gei-13	Y102A5C.18	F58A4.11	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG178068	efl-1	kin-4	Y102A5C.18	C10C6.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG179638	efl-1	mif-2	Y102A5C.18	C52E4.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG179096	efl-1	mys-1	Y102A5C.18	VC5.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG180719	efl-1	ncr-1	Y102A5C.18	F02E8.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	K10C3.6	efl-1	nhr-49	Y102A5C.18	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	Y75B8A.2	efl-1	nob-1	Y102A5C.18	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG176543	efl-1	pha-1	Y102A5C.18	Y48A6C.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG177617	efl-1	hgrs-1	Y102A5C.18	C07G1.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG174585	efl-1	ref-1	Y102A5C.18	T01E8.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG181470	efl-1	collagen	Y102A5C.18	F15A2.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG174788	efl-1	trr-1	Y102A5C.18	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	EG175985	efl-1	ubc-18	Y102A5C.18	R01H2.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	ZC101.2	efl-1	unc-52	Y102A5C.18	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG180133	C04A2.3	efl-1	egl-27	Y102A5C.18	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG172461	eor-1	Bromodomain	R11E3.6	C01H6.7	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG172504	eor-1	tag-185	R11E3.6	C26C6.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG184803	eor-1	ceh-60	R11E3.6	F22A3.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG175173	eor-1	N/A	R11E3.6	F54C4.3	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG177157	eor-1	W02C12.3	R11E3.6	hlh-30	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG191199	eor-1	N/A	R11E3.6	ZC581.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG176426	eor-1	tag-246	R11E3.6	ZK1128.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG180398	eor-1	N/A	R11E3.6	ZK1193.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	ZC64.3	eor-1	ceh-18	R11E3.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	F07A11.6	eor-1	din-1	R11E3.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG181194	eor-1	dpy-22	R11E3.6	F47A4.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	Y57G11C.24	eor-1	eps-8	R11E3.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG173149	eor-1	N/A	R11E3.6	Y18D10A.5|gsk-3	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	F47D12.4	eor-1	N/A	R11E3.6	hmg-1.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	T01G9.6	eor-1	kin-10	R11E3.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG175205	eor-1	mat-3	R11E3.6	F10C5.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG179096	eor-1	mys-1	R11E3.6	VC5.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG174319	eor-1	qua-1	R11E3.6	T05C12.10	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG181341	eor-1	sdc-2	R11E3.6	C35C5.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG181055	eor-1	sem-5	R11E3.6	C14F5.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG178887	eor-1	tam-1	R11E3.6	F26G5.9	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG174788	eor-1	trr-1	R11E3.6	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG177249	EG174830	eor-1	lin-29	R11E3.6	W03C9.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C44H4.7	EG172504	eor-2	tag-185	N/A	C26C6.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C44H4.7	EG180398	eor-2	N/A	N/A	ZK1193.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C44H4.7	EG181194	eor-2	dpy-22	N/A	F47A4.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C44H4.7	EG176286	eor-2	glp-1	N/A	F02A9.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
C44H4.7	EG174788	eor-2	trr-1	N/A	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG181082	EG178113	ksr-1	par-5	F13B9.5	M117.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG181082	EG174017	ksr-1	fbf-2	F13B9.5	F21H12.5	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG181082	EG177595	ksr-1	arf-3	F13B9.5	F57H12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG181082	EG178104	ksr-1	let-60	F13B9.5	ZK792.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG181082	EG179096	ksr-1	mys-1	F13B9.5	VC5.4	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	ZC64.3	let-23	ceh-18	ZK1067.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	EG179603	let-23	ceh-32	ZK1067.1	W05E10.3	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	T27C4.4	let-23	egr-1	ZK1067.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	EG172396	let-23	gpc-2	ZK1067.1	F08B6.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	EG181057	let-23	his-71	ZK1067.1	F45E1.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	F58A3.1	let-23	ldb-1	ZK1067.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	EG178104	let-23	let-60	ZK1067.1	ZK792.6	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	F36H1.4	let-23	lin-3	ZK1067.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	EG175462	let-23	nhr-6	ZK1067.1	C48D5.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	F39B2.4	let-23	sur-2	ZK1067.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG174462	ZC101.2	let-23	unc-52	ZK1067.1	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178104	F07A11.6	let-60	din-1	ZK792.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178104	EG172249	let-60	lin-35	ZK792.6	C32F10.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178104	EG174788	let-60	trr-1	ZK792.6	C47D12.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178104	EG177659	let-60	C09G4.2	ZK792.6	N/A	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178104	EG172504	let-60	tag-185	ZK792.6	C26C6.1	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
EG178104	EG178555	let-60	N/A	ZK792.6	F33E11.2	Phenotypic Enhancement	Lehner B (2006)	16845399	6239	6239
